_raw_row_id,vin,trigger,signal,scalar,series,timestamp,ingestion_timestamp,fuel,hyb,model
290,VIN006,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
288,VIN006,Vehicle/Trigger/StartOfJourney,locationLatitude,48.986,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
289,VIN006,Vehicle/Trigger/StartOfJourney,locationLongitude,2.328,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
296,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
294,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[48.986, 48.989, 48.992, 48.995, 48.998, 49.001, 49.004]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
295,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.328, 2.3303333, 2.3326667, 2.335, 2.3373333, 2.3396667, 2.342]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
293,VIN006,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
291,VIN006,Vehicle/Trigger/EndOfJourney,locationLatitude,49.004,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
292,VIN006,Vehicle/Trigger/EndOfJourney,locationLongitude,2.342,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
299,VIN006,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
297,VIN006,Vehicle/Trigger/StartOfJourney,locationLatitude,48.989,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
298,VIN006,Vehicle/Trigger/StartOfJourney,locationLongitude,2.332,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
305,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
303,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[48.989, 48.9915, 48.994, 48.9965, 48.999]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
304,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.332, 2.33625, 2.3405, 2.34475, 2.349]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
302,VIN006,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
300,VIN006,Vehicle/Trigger/EndOfJourney,locationLatitude,48.999,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
301,VIN006,Vehicle/Trigger/EndOfJourney,locationLongitude,2.349,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
308,VIN006,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
306,VIN006,Vehicle/Trigger/StartOfJourney,locationLatitude,48.992,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
307,VIN006,Vehicle/Trigger/StartOfJourney,locationLongitude,2.336,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
314,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
312,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[48.992, 48.9948, 48.9976, 49.0004, 49.0032, 49.006]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
313,VIN006,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.336, 2.3376, 2.3392, 2.3408, 2.3424, 2.344]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
311,VIN006,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
309,VIN006,Vehicle/Trigger/EndOfJourney,locationLatitude,49.006,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
310,VIN006,Vehicle/Trigger/EndOfJourney,locationLongitude,2.344,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
317,VIN007,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
315,VIN007,Vehicle/Trigger/StartOfJourney,locationLatitude,49.01,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
316,VIN007,Vehicle/Trigger/StartOfJourney,locationLongitude,2.34,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
323,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
321,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.01, 49.0125, 49.015, 49.0175, 49.02]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
322,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.34, 2.342, 2.344, 2.346, 2.348]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
320,VIN007,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
318,VIN007,Vehicle/Trigger/EndOfJourney,locationLatitude,49.02,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
319,VIN007,Vehicle/Trigger/EndOfJourney,locationLongitude,2.348,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
326,VIN007,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
324,VIN007,Vehicle/Trigger/StartOfJourney,locationLatitude,49.013,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
325,VIN007,Vehicle/Trigger/StartOfJourney,locationLongitude,2.344,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
332,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
330,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.013, 49.0158, 49.0186, 49.0214, 49.0242, 49.027]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
331,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.344, 2.3462, 2.3484, 2.3506, 2.3528, 2.355]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
329,VIN007,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
327,VIN007,Vehicle/Trigger/EndOfJourney,locationLatitude,49.027,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
328,VIN007,Vehicle/Trigger/EndOfJourney,locationLongitude,2.355,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
335,VIN007,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
333,VIN007,Vehicle/Trigger/StartOfJourney,locationLatitude,49.016,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
334,VIN007,Vehicle/Trigger/StartOfJourney,locationLongitude,2.348,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
341,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
339,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.016, 49.019, 49.022, 49.025, 49.028, 49.031, 49.034]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
340,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.348, 2.3503333, 2.3526667, 2.355, 2.3573333, 2.3596667, 2.362]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
338,VIN007,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
336,VIN007,Vehicle/Trigger/EndOfJourney,locationLatitude,49.034,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
337,VIN007,Vehicle/Trigger/EndOfJourney,locationLongitude,2.362,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
344,VIN007,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
342,VIN007,Vehicle/Trigger/StartOfJourney,locationLatitude,49.019,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
343,VIN007,Vehicle/Trigger/StartOfJourney,locationLongitude,2.352,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
350,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
348,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.019, 49.0215, 49.024, 49.0265, 49.029]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
349,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.352, 2.35625, 2.3605, 2.36475, 2.369]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
347,VIN007,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
345,VIN007,Vehicle/Trigger/EndOfJourney,locationLatitude,49.029,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
346,VIN007,Vehicle/Trigger/EndOfJourney,locationLongitude,2.369,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
353,VIN007,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
351,VIN007,Vehicle/Trigger/StartOfJourney,locationLatitude,49.022,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
352,VIN007,Vehicle/Trigger/StartOfJourney,locationLongitude,2.356,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
359,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
357,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.022, 49.0248, 49.0276, 49.0304, 49.0332, 49.036]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
358,VIN007,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.356, 2.3576, 2.3592, 2.3608, 2.3624, 2.364]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
356,VIN007,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
354,VIN007,Vehicle/Trigger/EndOfJourney,locationLatitude,49.036,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
355,VIN007,Vehicle/Trigger/EndOfJourney,locationLongitude,2.364,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
362,VIN008,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
360,VIN008,Vehicle/Trigger/StartOfJourney,locationLatitude,49.04,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
361,VIN008,Vehicle/Trigger/StartOfJourney,locationLongitude,2.36,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
368,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
366,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.04, 49.0425, 49.045, 49.0475, 49.05]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
367,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.36, 2.362, 2.364, 2.366, 2.368]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
365,VIN008,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
363,VIN008,Vehicle/Trigger/EndOfJourney,locationLatitude,49.05,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
364,VIN008,Vehicle/Trigger/EndOfJourney,locationLongitude,2.368,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
371,VIN008,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
369,VIN008,Vehicle/Trigger/StartOfJourney,locationLatitude,49.043,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
370,VIN008,Vehicle/Trigger/StartOfJourney,locationLongitude,2.364,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
377,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
375,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.043, 49.0458, 49.0486, 49.0514, 49.0542, 49.057]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
376,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.364, 2.3662, 2.3684, 2.3706, 2.3728, 2.375]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
374,VIN008,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
372,VIN008,Vehicle/Trigger/EndOfJourney,locationLatitude,49.057,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
373,VIN008,Vehicle/Trigger/EndOfJourney,locationLongitude,2.375,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
380,VIN008,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
378,VIN008,Vehicle/Trigger/StartOfJourney,locationLatitude,49.046,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
379,VIN008,Vehicle/Trigger/StartOfJourney,locationLongitude,2.368,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
386,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
384,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.046, 49.049, 49.052, 49.055, 49.058, 49.061, 49.064]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
385,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.368, 2.3703333, 2.3726667, 2.375, 2.3773333, 2.3796667, 2.382]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
383,VIN008,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
381,VIN008,Vehicle/Trigger/EndOfJourney,locationLatitude,49.064,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
382,VIN008,Vehicle/Trigger/EndOfJourney,locationLongitude,2.382,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
389,VIN008,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
387,VIN008,Vehicle/Trigger/StartOfJourney,locationLatitude,49.049,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
388,VIN008,Vehicle/Trigger/StartOfJourney,locationLongitude,2.372,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
395,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
393,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.049, 49.0515, 49.054, 49.0565, 49.059]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
394,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.372, 2.37625, 2.3805, 2.38475, 2.389]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
392,VIN008,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
390,VIN008,Vehicle/Trigger/EndOfJourney,locationLatitude,49.059,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
391,VIN008,Vehicle/Trigger/EndOfJourney,locationLongitude,2.389,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
398,VIN008,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
396,VIN008,Vehicle/Trigger/StartOfJourney,locationLatitude,49.052,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
397,VIN008,Vehicle/Trigger/StartOfJourney,locationLongitude,2.376,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
404,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
402,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.052, 49.0548, 49.0576, 49.0604, 49.0632, 49.066]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
403,VIN008,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.376, 2.3776, 2.3792, 2.3808, 2.3824, 2.384]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
401,VIN008,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
399,VIN008,Vehicle/Trigger/EndOfJourney,locationLatitude,49.066,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
400,VIN008,Vehicle/Trigger/EndOfJourney,locationLongitude,2.384,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
407,VIN009,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
405,VIN009,Vehicle/Trigger/StartOfJourney,locationLatitude,49.07,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
406,VIN009,Vehicle/Trigger/StartOfJourney,locationLongitude,2.38,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
413,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
411,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.07, 49.0725, 49.075, 49.0775, 49.08]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
412,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.38, 2.382, 2.384, 2.386, 2.388]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
410,VIN009,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
408,VIN009,Vehicle/Trigger/EndOfJourney,locationLatitude,49.08,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
409,VIN009,Vehicle/Trigger/EndOfJourney,locationLongitude,2.388,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
416,VIN009,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
414,VIN009,Vehicle/Trigger/StartOfJourney,locationLatitude,49.073,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
415,VIN009,Vehicle/Trigger/StartOfJourney,locationLongitude,2.384,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
422,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
420,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.073, 49.0758, 49.0786, 49.0814, 49.0842, 49.087]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
421,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.384, 2.3862, 2.3884, 2.3906, 2.3928, 2.395]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
419,VIN009,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
417,VIN009,Vehicle/Trigger/EndOfJourney,locationLatitude,49.087,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
418,VIN009,Vehicle/Trigger/EndOfJourney,locationLongitude,2.395,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
425,VIN009,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
423,VIN009,Vehicle/Trigger/StartOfJourney,locationLatitude,49.076,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
424,VIN009,Vehicle/Trigger/StartOfJourney,locationLongitude,2.388,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
431,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
429,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.076, 49.079, 49.082, 49.085, 49.088, 49.091, 49.094]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
430,VIN009,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.388, 2.3903333, 2.3926667, 2.395, 2.3973333, 2.3996667, 2.402]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
428,VIN009,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
426,VIN009,Vehicle/Trigger/EndOfJourney,locationLatitude,49.094,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
427,VIN009,Vehicle/Trigger/EndOfJourney,locationLongitude,2.402,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
